"code","billable","short_desc","long_desc","three_digit","major","sub_chapter","chapter"
"0114",FALSE,"Tuberculous fibrosis of lung","Tuberculous fibrosis of lung","011","Pulmonary tuberculosis","Tuberculosis","Infectious And Parasitic Diseases"
"01140",TRUE,"TB lung fibrosis-unspec","Tuberculous fibrosis of lung, unspecified","011","Pulmonary tuberculosis","Tuberculosis","Infectious And Parasitic Diseases"
"01141",TRUE,"TB lung fibrosis-no exam","Tuberculous fibrosis of lung, bacteriological or histological examination not done","011","Pulmonary tuberculosis","Tuberculosis","Infectious And Parasitic Diseases"
"01142",TRUE,"TB lung fibros-exam unkn","Tuberculous fibrosis of lung, bacteriological or histological examination unknown (at present)","011","Pulmonary tuberculosis","Tuberculosis","Infectious And Parasitic Diseases"
"01143",TRUE,"TB lung fibros-micro dx","Tuberculous fibrosis of lung, tubercle bacilli found (in sputum) by microscopy","011","Pulmonary tuberculosis","Tuberculosis","Infectious And Parasitic Diseases"
"01144",TRUE,"TB lung fibrosis-cult dx","Tuberculous fibrosis of lung, tubercle bacilli not found (in sputum) by microscopy, but found by bacterial culture","011","Pulmonary tuberculosis","Tuberculosis","Infectious And Parasitic Diseases"
"01145",TRUE,"TB lung fibros-histo dx","Tuberculous fibrosis of lung, tubercle bacilli not found by bacteriological examination, but tuberculosis confirmed histologically","011","Pulmonary tuberculosis","Tuberculosis","Infectious And Parasitic Diseases"
"01146",TRUE,"TB lung fibros-oth test","Tuberculous fibrosis of lung, tubercle bacilli not found by bacteriological or histological examination, but tuberculosis confirmed by other methods [inoculation of animals]","011","Pulmonary tuberculosis","Tuberculosis","Infectious And Parasitic Diseases"
"0115",FALSE,"Tuberculous bronchiectasis","Tuberculous bronchiectasis","011","Pulmonary tuberculosis","Tuberculosis","Infectious And Parasitic Diseases"
"01150",TRUE,"TB bronchiectasis-unspec","Tuberculous bronchiectasis, unspecified","011","Pulmonary tuberculosis","Tuberculosis","Infectious And Parasitic Diseases"
"01151",TRUE,"TB bronchiect-no exam","Tuberculous bronchiectasis, bacteriological or histological examination not done","011","Pulmonary tuberculosis","Tuberculosis","Infectious And Parasitic Diseases"
"01152",TRUE,"TB bronchiect-exam unkn","Tuberculous bronchiectasis, bacteriological or histological examination unknown (at present)","011","Pulmonary tuberculosis","Tuberculosis","Infectious And Parasitic Diseases"
"01153",TRUE,"TB bronchiect-micro dx","Tuberculous bronchiectasis, tubercle bacilli found (in sputum) by microscopy","011","Pulmonary tuberculosis","Tuberculosis","Infectious And Parasitic Diseases"
"01154",TRUE,"TB bronchiect-cult dx","Tuberculous bronchiectasis, tubercle bacilli not found (in sputum) by microscopy, but found by bacterial culture","011","Pulmonary tuberculosis","Tuberculosis","Infectious And Parasitic Diseases"
"01155",TRUE,"TB bronchiect-histo dx","Tuberculous bronchiectasis, tubercle bacilli not found by bacteriological examination, but tuberculosis confirmed histologically","011","Pulmonary tuberculosis","Tuberculosis","Infectious And Parasitic Diseases"
"01156",TRUE,"TB bronchiect-oth test","Tuberculous bronchiectasis, tubercle bacilli not found by bacteriological or histological examination, but tuberculosis confirmed by other methods [inoculation of animals]","011","Pulmonary tuberculosis","Tuberculosis","Infectious And Parasitic Diseases"
"0116",FALSE,"Tuberculous pneumonia [any form]","Tuberculous pneumonia [any form]","011","Pulmonary tuberculosis","Tuberculosis","Infectious And Parasitic Diseases"
"01160",TRUE,"TB pneumonia-unspec","Tuberculous pneumonia [any form], unspecified","011","Pulmonary tuberculosis","Tuberculosis","Infectious And Parasitic Diseases"
"01161",TRUE,"TB pneumonia-no exam","Tuberculous pneumonia [any form], bacteriological or histological examination not done","011","Pulmonary tuberculosis","Tuberculosis","Infectious And Parasitic Diseases"
"01162",TRUE,"TB pneumonia-exam unkn","Tuberculous pneumonia [any form], bacteriological or histological examination unknown (at present)","011","Pulmonary tuberculosis","Tuberculosis","Infectious And Parasitic Diseases"
"01163",TRUE,"TB pneumonia-micro dx","Tuberculous pneumonia [any form], tubercle bacilli found (in sputum) by microscopy","011","Pulmonary tuberculosis","Tuberculosis","Infectious And Parasitic Diseases"
"01164",TRUE,"TB pneumonia-cult dx","Tuberculous pneumonia [any form], tubercle bacilli not found (in sputum) by microscopy, but found by bacterial culture","011","Pulmonary tuberculosis","Tuberculosis","Infectious And Parasitic Diseases"
"01165",TRUE,"TB pneumonia-histo dx","Tuberculous pneumonia [any form], tubercle bacilli not found by bacteriological examination, but tuberculosis confirmed histologically","011","Pulmonary tuberculosis","Tuberculosis","Infectious And Parasitic Diseases"
"01166",TRUE,"TB pneumonia-oth test","Tuberculous pneumonia [any form], tubercle bacilli not found by bacteriological or histological examination, but tuberculosis confirmed by other methods [inoculation of animals]","011","Pulmonary tuberculosis","Tuberculosis","Infectious And Parasitic Diseases"
"0117",FALSE,"Tuberculous pneumothorax","Tuberculous pneumothorax","011","Pulmonary tuberculosis","Tuberculosis","Infectious And Parasitic Diseases"
"01170",TRUE,"TB pneumothorax-unspec","Tuberculous pneumothorax, unspecified","011","Pulmonary tuberculosis","Tuberculosis","Infectious And Parasitic Diseases"
"01171",TRUE,"TB pneumothorax-no exam","Tuberculous pneumothorax, bacteriological or histological examination not done","011","Pulmonary tuberculosis","Tuberculosis","Infectious And Parasitic Diseases"
"01172",TRUE,"TB pneumothorx-exam unkn","Tuberculous pneumothorax, bacteriological or histological examination unknown (at present)","011","Pulmonary tuberculosis","Tuberculosis","Infectious And Parasitic Diseases"
"01173",TRUE,"TB pneumothorax-micro dx","Tuberculous pneumothorax, tubercle bacilli found (in sputum) by microscopy","011","Pulmonary tuberculosis","Tuberculosis","Infectious And Parasitic Diseases"
"01174",TRUE,"TB pneumothorax-cult dx","Tuberculous pneumothorax, tubercle bacilli not found (in sputum) by microscopy, but found by bacterial culture","011","Pulmonary tuberculosis","Tuberculosis","Infectious And Parasitic Diseases"
"01175",TRUE,"TB pneumothorax-histo dx","Tuberculous pneumothorax, tubercle bacilli not found by bacteriological examination, but tuberculosis confirmed histologically","011","Pulmonary tuberculosis","Tuberculosis","Infectious And Parasitic Diseases"
"01176",TRUE,"TB pneumothorax-oth test","Tuberculous pneumothorax, tubercle bacilli not found by bacteriological or histological examination, but tuberculosis confirmed by other methods [inoculation of animals]","011","Pulmonary tuberculosis","Tuberculosis","Infectious And Parasitic Diseases"
"0118",FALSE,"Other specified pulmonary tuberculosis","Other specified pulmonary tuberculosis","011","Pulmonary tuberculosis","Tuberculosis","Infectious And Parasitic Diseases"
"01180",TRUE,"Pulmonary TB NEC-unspec","Other specified pulmonary tuberculosis, unspecified","011","Pulmonary tuberculosis","Tuberculosis","Infectious And Parasitic Diseases"
"01181",TRUE,"Pulmonary TB NEC-no exam","Other specified pulmonary tuberculosis, bacteriological or histological examination not done","011","Pulmonary tuberculosis","Tuberculosis","Infectious And Parasitic Diseases"
"01182",TRUE,"Pulmon TB NEC-exam unkn","Other specified pulmonary tuberculosis, bacteriological or histological examination unknown (at present)","011","Pulmonary tuberculosis","Tuberculosis","Infectious And Parasitic Diseases"
"01183",TRUE,"Pulmon TB NEC-micro dx","Other specified pulmonary tuberculosis, tubercle bacilli found (in sputum) by microscopy","011","Pulmonary tuberculosis","Tuberculosis","Infectious And Parasitic Diseases"
"01184",TRUE,"Pulmon TB NEC-cult dx","Other specified pulmonary tuberculosis, tubercle bacilli not found (in sputum) by microscopy, but found by bacterial culture","011","Pulmonary tuberculosis","Tuberculosis","Infectious And Parasitic Diseases"
"01185",TRUE,"Pulmon TB NEC-histo dx","Other specified pulmonary tuberculosis, tubercle bacilli not found by bacteriological examination, but tuberculosis confirmed histologically","011","Pulmonary tuberculosis","Tuberculosis","Infectious And Parasitic Diseases"
"01186",TRUE,"Pulmon TB NEC-oth test","Other specified pulmonary tuberculosis, tubercle bacilli not found by bacteriological or histological examination, but tuberculosis confirmed by other methods [inoculation of animals]","011","Pulmonary tuberculosis","Tuberculosis","Infectious And Parasitic Diseases"
"0119",FALSE,"Pulmonary tuberculosis, unspecified","Pulmonary tuberculosis, unspecified","011","Pulmonary tuberculosis","Tuberculosis","Infectious And Parasitic Diseases"
"01190",TRUE,"Pulmonary TB NOS-unspec","Pulmonary tuberculosis, unspecified, unspecified","011","Pulmonary tuberculosis","Tuberculosis","Infectious And Parasitic Diseases"
"01191",TRUE,"Pulmonary TB NOS-no exam","Pulmonary tuberculosis, unspecified, bacteriological or histological examination not done","011","Pulmonary tuberculosis","Tuberculosis","Infectious And Parasitic Diseases"
"01192",TRUE,"Pulmon TB NOS-exam unkn","Pulmonary tuberculosis, unspecified, bacteriological or histological examination unknown (at present)","011","Pulmonary tuberculosis","Tuberculosis","Infectious And Parasitic Diseases"
"01193",TRUE,"Pulmon TB NOS-micro dx","Pulmonary tuberculosis, unspecified, tubercle bacilli found (in sputum) by microscopy","011","Pulmonary tuberculosis","Tuberculosis","Infectious And Parasitic Diseases"
"01194",TRUE,"Pulmon TB NOS-cult dx","Pulmonary tuberculosis, unspecified, tubercle bacilli not found (in sputum) by microscopy, but found by bacterial culture","011","Pulmonary tuberculosis","Tuberculosis","Infectious And Parasitic Diseases"
"01195",TRUE,"Pulmon TB NOS-histo dx","Pulmonary tuberculosis, unspecified, tubercle bacilli not found by bacteriological examination, but tuberculosis confirmed histologically","011","Pulmonary tuberculosis","Tuberculosis","Infectious And Parasitic Diseases"
"01196",TRUE,"Pulmon TB NOS-oth test","Pulmonary tuberculosis, unspecified, tubercle bacilli not found by bacteriological or histological examination, but tuberculosis confirmed by other methods [inoculation of animals]","011","Pulmonary tuberculosis","Tuberculosis","Infectious And Parasitic Diseases"
"012",FALSE,"Other respiratory tuberculosis","Other respiratory tuberculosis","012","Other respiratory tuberculosis","Tuberculosis","Infectious And Parasitic Diseases"
"0120",FALSE,"Tuberculous pleurisy","Tuberculous pleurisy","012","Other respiratory tuberculosis","Tuberculosis","Infectious And Parasitic Diseases"
"01200",TRUE,"TB pleurisy-unspec","Tuberculous pleurisy, unspecified","012","Other respiratory tuberculosis","Tuberculosis","Infectious And Parasitic Diseases"
"01201",TRUE,"TB pleurisy-no exam","Tuberculous pleurisy, bacteriological or histological examination not done","012","Other respiratory tuberculosis","Tuberculosis","Infectious And Parasitic Diseases"
"01202",TRUE,"TB pleurisy-exam unkn","Tuberculous pleurisy, bacteriological or histological examination unknown (at present)","012","Other respiratory tuberculosis","Tuberculosis","Infectious And Parasitic Diseases"
"01203",TRUE,"TB pleurisy-micro dx","Tuberculous pleurisy, tubercle bacilli found (in sputum) by microscopy","012","Other respiratory tuberculosis","Tuberculosis","Infectious And Parasitic Diseases"
"01204",TRUE,"TB pleurisy-cult dx","Tuberculous pleurisy, tubercle bacilli not found (in sputum) by microscopy, but found by bacterial culture","012","Other respiratory tuberculosis","Tuberculosis","Infectious And Parasitic Diseases"
"01205",TRUE,"TB pleurisy-histolog dx","Tuberculous pleurisy, tubercle bacilli not found by bacteriological examination, but tuberculosis confirmed histologically","012","Other respiratory tuberculosis","Tuberculosis","Infectious And Parasitic Diseases"
"01206",TRUE,"TB pleurisy-oth test","Tuberculous pleurisy, tubercle bacilli not found by bacteriological or histological examination, but tuberculosis confirmed by other methods [inoculation of animals]","012","Other respiratory tuberculosis","Tuberculosis","Infectious And Parasitic Diseases"
"0121",FALSE,"Tuberculosis of intrathoracic lymph nodes","Tuberculosis of intrathoracic lymph nodes","012","Other respiratory tuberculosis","Tuberculosis","Infectious And Parasitic Diseases"
"01210",TRUE,"TB thoracic nodes-unspec","Tuberculosis of intrathoracic lymph nodes, unspecified","012","Other respiratory tuberculosis","Tuberculosis","Infectious And Parasitic Diseases"
"01211",TRUE,"TB thorax node-no exam","Tuberculosis of intrathoracic lymph nodes, bacteriological or histological examination not done","012","Other respiratory tuberculosis","Tuberculosis","Infectious And Parasitic Diseases"
